Main View,Measurement,OCR-Right,Right-OCR,Time Stemp (2024-10-16 08:26:53+00:00),Img Match,H.Text
RMS Voltage L-L L-N Min Max,,,,,,
A,0.0V (PASS),[] (PASS),[] (PASS),2024-10-16 08:26:55 (PASS),,
B,0.0V (PASS),,,2024-10-16 08:26:55 (PASS),,
C,0.0V (PASS),,,2024-10-16 08:26:55 (PASS),,
Average,0.0V (PASS),,,2024-10-16 08:26:55 (PASS),,
