Main View,Measurement,OCR-Right,Right-OCR,Time Stamp (2024-11-27 13:30:15+00:00),Img Match,H.Text
RMS Voltage L-L L-N Min Max,,,,,,
A,0.0V (PASS),[] (PASS),[] (PASS),2024-11-27 13:30:16 (PASS),,
B,0.0V (PASS),,,2024-11-27 13:30:16 (PASS),,
C,0.0V (PASS),,,2024-11-27 13:30:16 (PASS),,
Average,0.0V (PASS),,,2024-11-27 13:30:16 (PASS),,
