Main View,Measurement,OCR-Right,Right-OCR,Time Stamp (2024-11-27 13:30:15+00:00),Img Match,H.Text
RMS Voltage L-L L-N Min Max,,,,,,
AB,0.0V (PASS),[] (PASS),[] (PASS),2024-11-27 13:30:16 (PASS),,
BC,0.0V (PASS),,,2024-11-27 13:30:16 (PASS),,
CA,0.0V (PASS),,,2024-11-27 13:30:16 (PASS),,
Average,0.0V (PASS),,,2024-11-27 13:30:16 (PASS),,
