Main View,Measurement,OCR-Right,Right-OCR,Time Stamp (2025-01-17 16:05:30+00:00),Img Match,H.Text
L-L L-N Min Max RMS Voltage,,,,,,
A,109.4V (PASS),[] (PASS),[] (PASS),2025-01-17 16:05:36 (PASS),,
B,109.1V (PASS),,,2025-01-17 16:05:37 (PASS),,
C,109.4V (PASS),,,2025-01-17 16:05:34 (PASS),,
Average,109.5V (PASS),,,2025-01-17 16:05:32 (PASS),,
