Main View,Measurement,OCR-Right,Right-OCR,Time Stamp (2025-01-17 16:05:30+00:00),Img Match,H.Text
RMS Voltage L-L L-N Min Max,,,,,,
A,110.1V (PASS),[] (PASS),[] (PASS),2025-01-17 16:05:47 (PASS),,
B,109.8V (PASS),,,2025-01-17 16:06:12 (PASS),,
C,110.2V (PASS),,,2025-01-17 16:06:20 (PASS),,
Average,109.8V (PASS),,,2025-01-17 16:06:20 (PASS),,
