Main View,Measurement,OCR-Right,Right-OCR,Time Stamp (2025-02-20 17:45:00+00:00),Img Match,H.Text
RMS Voltage L-L L-N Min Max,,,,,,
AB,189.7V (PASS),[] (PASS),[] (PASS),2025-02-20 17:45:05 (PASS),,
BC,189.6V (PASS),,,2025-02-20 17:45:06 (PASS),,
CA,189.7V (PASS),,,2025-02-20 17:45:05 (PASS),,
Average,189.7V (PASS),,,2025-02-20 17:45:05 (PASS),,
