Main View,Measurement,OCR-Right,Right-OCR,Time Stamp (2025-02-19 11:03:27+00:00),Img Match,H.Text
RMS Voltage L-L L-N Min Max,,,,,,
AB,0.0V (PASS),[] (PASS),[] (PASS),2025-02-19 11:03:29 (PASS),,
BC,0.0V (PASS),,,2025-02-19 11:03:29 (PASS),,
CA,0.0V (PASS),,,2025-02-19 11:03:29 (PASS),,
Average,0.0V (PASS),,,2025-02-19 11:03:29 (PASS),,
