Main View,Measurement,OCR-Right,Right-OCR,Time Stamp (2025-02-19 11:05:54+00:00),Img Match,H.Text
L-L L-N Min Max RMS Voltage,,,,,,
A,0.0V (PASS),[] (PASS),[] (PASS),2025-02-19 11:05:56 (PASS),,
B,0.0V (PASS),,,2025-02-19 11:05:56 (PASS),,
C,0.0V (PASS),,,2025-02-19 11:05:56 (PASS),,
Average,0.0V (PASS),,,2025-02-19 11:05:56 (PASS),,
