Main View,Measurement,OCR-Right,Right-OCR,Time Stamp (2025-02-20 15:04:26+00:00),Img Match,H.Text
RMS Voltage L-L L-N Min Max,,,,,,
A,0.0V (PASS),[] (PASS),[] (PASS),2025-02-20 15:04:28 (PASS),,
B,0.0V (PASS),,,2025-02-20 15:04:28 (PASS),,
C,0.0V (PASS),,,2025-02-20 15:04:28 (PASS),,
Average,0.0V (PASS),,,2025-02-20 15:04:28 (PASS),,
