Main View,Measurement,OCR-Right,Right-OCR,Time Stamp (2025-02-19 10:45:05+00:00),Img Match,H.Text
RMS Voltage L-L L-N Min Max,,,,,,
AB,189.7V (PASS),[] (PASS),[] (PASS),2025-02-19 10:45:07 (PASS),,
BC,189.5V (PASS),,,2025-02-19 10:45:09 (PASS),,
CA,189.5V (PASS),,,2025-02-19 10:45:09 (PASS),,
Average,189.6V (PASS),,,2025-02-19 10:45:09 (PASS),,
