Main View,Measurement,OCR-Right,Right-OCR,Time Stamp (2025-02-19 10:47:26+00:00),Img Match,H.Text
RMS Voltage L-L L-N Min Max,,,,,,
A,110.1V (PASS),[] (PASS),[] (PASS),2025-02-19 10:48:10 (PASS),,
B,109.8V (PASS),,,2025-02-19 10:48:08 (PASS),,
C,110.1V (PASS),,,2025-02-19 10:47:44 (PASS),,
Average,109.8V (PASS),,,2025-02-19 10:48:08 (PASS),,
