Main View,Measurement,OCR-Right,Right-OCR,Time Stamp (2025-02-20 13:08:57+00:00),Img Match,H.Text
Fund. Volt. L-L L-N Min Max,,,,,,
AB,190.2V (PASS),[] (PASS),[] (PASS),2025-02-20 13:09:39 (PASS),,
BC,190.2V (PASS),,,2025-02-20 13:09:45 (PASS),,
CA,190.2V (PASS),,,2025-02-20 13:09:44 (PASS),,
Average,190.1V (PASS),,,2025-02-20 13:09:45 (PASS),,
