Main View,Measurement,OCR-Right,Right-OCR,Time Stamp (2025-02-20 13:02:20+00:00),Img Match,H.Text
RMS Voltage L-L L-N Min Max,,,,,,
AB,189.5V (PASS),[] (PASS),[] (PASS),2025-02-20 13:02:26 (PASS),,
BC,189.5V (PASS),,,2025-02-20 13:02:25 (PASS),,
CA,189.4V (PASS),,,2025-02-20 13:02:22 (PASS),,
Average,189.6V (PASS),,,2025-02-20 13:02:22 (PASS),,
