Main View,Measurement,OCR-Right,Right-OCR,Time Stamp (2025-02-20 13:05:35+00:00),Img Match,H.Text
L-L L-N Min Max RMS Voltage,,,,,,
A,109.7V (PASS),[] (PASS),[] (PASS),2025-02-20 13:05:41 (PASS),,
B,109.2V (PASS),,,2025-02-20 13:05:37 (PASS),,
C,109.5V (PASS),,,2025-02-20 13:05:40 (PASS),,
Average,109.5V (PASS),,,2025-02-20 13:05:37 (PASS),,
