Main View,OCR-Right,Right-OCR,Time Stemp (None),Img Match,H.Text
Phasor Voltage V Current,,,,,
VLL VLN,['V'] (FAIL),[] (PASS),,"[0.9982768297195435, 1.0, 1.0]",
Voltage,,,,,
A B C,,,,,
Current,,,,,
A B C,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
