Main View,Measurement,OCR-Right,Right-OCR,Time Stemp (2024-09-26 10:30:13+00:00),Img Match,H.Text
Active Power Min Max,,,,,,
A,0.0% (PASS),[] (PASS),[] (PASS),2024-09-26 10:30:14 (PASS),,
B,0.0% (PASS),,,2024-09-26 10:30:14 (PASS),,
C,0.0% (PASS),,,2024-09-26 10:30:14 (PASS),,
Total,0.0% (PASS),,,2024-09-26 10:30:14 (PASS),,
,0.0kW (PASS),,,,,
,0.0kW (PASS),,,,,
,0.0kW (PASS),,,,,
,0.0kW (PASS),,,,,
