Main View,Measurement,OCR-Right,Right-OCR,Time Stamp (2025-02-17 13:57:39+00:00),Img Match,H.Text
RMS Voltage L-L L-N Min Max,,,,,,
AB,0.0V (PASS),[] (PASS),[] (PASS),2025-02-17 13:57:40 (PASS),,
BC,0.0V (PASS),,,2025-02-17 13:57:40 (PASS),,
CA,0.0V (PASS),,,2025-02-17 13:57:40 (PASS),,
Average,0.0V (PASS),,,2025-02-17 13:57:40 (PASS),,
