Main View,Measurement,OCR-Right,Right-OCR,Time Stamp (2025-02-17 14:00:06+00:00),Img Match,H.Text
RMS Voltage L-L L-N Min Max,,,,,,
A,0.0V (PASS),[] (PASS),[] (PASS),2025-02-17 14:00:08 (PASS),,
B,0.0V (PASS),,,2025-02-17 14:00:08 (PASS),,
C,0.0V (PASS),,,2025-02-17 14:00:08 (PASS),,
Average,0.0V (PASS),,,2025-02-17 14:00:08 (PASS),,
