Main View,Measurement,OCR-Right,Right-OCR,Time Stemp (2024-09-19 15:49:03.538936),Img Match,H.Text
L-L L-N Max Total Harmonic Distortion,,,,,,
A,,[] (PASS),[] (PASS),,,
B,,,,,,
c,,,,,,
