Main View,Measurement Accuracy,OCR-Right,Right-OCR,Time Stemp Error
L-L L-N Max Total Harmonic Distortion,2.9,['Distortion'],[],
AB,2.9,['Distortion'],[],
%,2.9,['Distortion'],[],
BC,,['Distortion'],[],
%,,['Distortion'],[],
CA,,['Distortion'],[],
%,,['Distortion'],[],
