Main View,Measurement Accuracy,OCR-Right,Right-OCR,Time Stemp Error
Phasor Voltage V Current,190.2 V,"['c', 'V']",['C'],
VLL VLN,190.0,"['c', 'V']",['C'],
Voltage,189.3 v,"['c', 'V']",['C'],
AB BC CA,2.481 A,"['c', 'V']",['C'],
Current,2.478 A,"['c', 'V']",['C'],
A B c,2.489 A,"['c', 'V']",['C'],
,29.9 0,"['c', 'V']",['C'],
,-90.4,"['c', 'V']",['C'],
,149.8 0,"['c', 'V']",['C'],
,-30.2,"['c', 'V']",['C'],
,-150.1 O,"['c', 'V']",['C'],
,89.9 0,"['c', 'V']",['C'],
