Main View,Measurement Accuracy,OCR-Right,Right-OCR,Time Stemp Error
Phasor  Voltage Current,189.9 v,[],[],
VLL VLN,190.0 v,[],[],
Voltage,190.2 v,[],[],
AB BC CA,2.479 A,[],[],
Current,2.497 A,[],[],
A B C,2.496 A,[],[],
,30.0,[],[],
,-90.0,[],[],
,150.0,[],[],
,-29.9,[],[],
,-150.4,[],[],
,90.0,[],[],
