Main View,Measurement,OCR-Right,Right-OCR,Time Stemp (None),Img Match
Voltage Harmonics Current,,"['16', '0.361', '5', '31', '0.475', '43', '0.262', '0.784', '0.062', '0.202', '22', '7', '36', '0.414', '4', '0.161', '0.187', '0.011', '0.348', '34', '40', '0.245', '0.322', '0.635', '0.841', '33', '0.551', '0.156', '0.701', '0.629', '0.427', '50', '0.504', '0.260', '0.534', '48', '0.462', '0.651', '0.190', '49', 'Text', '28', '0.334', '38', '0.227', '46', '29', '10', '0.273', '25', '17', '21', '42', '27', '0.398', '0.050', '3', '14', '0.306', '9', '0.228', '0.552', '30', '0.269', '11', '23', '0.258', '2', '0.636', '45', '37', '0.286', '20', '0.295', '0', '13', '41', '18', '19', '32', '24', '0.125', '8', '0.225', '0.495', '0.445', '35', '12', '0.587', '26', '44', '0.449', '15', '0.433', '109.5', '0.600', '0.877', '1', '47', '6', '0.466', '39'] (FAIL)","['c', 'THD', 'Fund.', 'Graph'] (FAIL)",,
[v] Text A B C,,,,,
0 0.011 9 0.784 18 0.651 27 0.877 36 0.414 45 0.306 1 109.5 10 0.228 19 0.398 28 0.225 37 0.587 46 0.161 2 0.334 11 0.190 20 0.260 29 0.552 38 0.258 47 0.635 3 0.504 12 0.462 21 0.841 30 0.348 39 0.495 48 0.361 4 0.125 13 0.600 22 0.187 31 0.269 40 0.273 49 0.449 5 0.629 14 0.262 23 0.433 32 0.466 41 0.701 50 0.551 6 0.286 15 0.202 24 0.398 33 0.245 42 0.636 7 0.322 16 0.534 25 0.062 34 0.475 43 0.445 8 0.050 17 0.427 26 0.295 35 0.156 44 0.227,,,,,
