Main View,Measurement Accuracy,OCR-Right,Right-OCR,Time Stemp Error
RMS Voltage L-L L-N Min Max,109.3,['c'],['C'],
A,109.0,['c'],['C'],
v,109.5,['c'],['C'],
B,109.5,['c'],['C'],
v,,['c'],['C'],
c,,['c'],['C'],
v,,['c'],['C'],
Average,,['c'],['C'],
v,,['c'],['C'],
