Main View,Measurement,OCR-Right,Right-OCR,Time Stamp (2025-01-17 16:55:18+00:00),Img Match,H.Text
RMS Voltage L-L L-N Min Max,,,,,,
AB,189.7V (PASS),[] (PASS),[] (PASS),2025-01-17 16:55:21 (PASS),,
BC,189.5V (PASS),,,2025-01-17 16:55:24 (PASS),,
CA,189.5V (PASS),,,2025-01-17 16:55:22 (PASS),,
Average,189.6V (PASS),,,2025-01-17 16:55:24 (PASS),,
