Main View,Measurement,OCR-Right,Right-OCR,Time Stamp (2024-12-03 13:07:05+00:00),Img Match,H.Text
Max Total Harmonic Distortion,,,,,,
A,,[] (PASS),[] (PASS),,,
B,,,,,,
C,,,,,,
