Main View,Measurement,OCR-Right,Right-OCR,Time Stamp (2024-12-03 13:00:24+00:00),Img Match,H.Text
Frequency Min Max,,,,,,
Frequency,60.037Hz (PASS),[] (PASS),[] (PASS),2024-12-03 13:01:03 / 39.0 seconds (FAIL),,
