Main View,Measurement,OCR-Right,Right-OCR,Time Stamp (2025-02-19 11:52:45+00:00),Img Match,H.Text
RMS Voltage L-L L-N Min Max,,,,,,
AB,189.6V (PASS),[] (PASS),[] (PASS),2025-02-19 11:52:47 (PASS),,
BC,189.5V (PASS),,,2025-02-19 11:52:47 (PASS),,
CA,189.7V (PASS),,,2025-02-19 11:52:46 (PASS),,
Average,189.7V (PASS),,,2025-02-19 11:52:47 (PASS),,
