Main View,Measurement,OCR-Right,Right-OCR,Time Stamp (2025-02-19 11:55:08+00:00),Img Match,H.Text
L-L L-N Min Max RMS Voltage,,,,,,
A,109.7V (PASS),[] (PASS),[] (PASS),2025-02-19 11:55:10 (PASS),,
B,109.2V (PASS),,,2025-02-19 11:55:10 (PASS),,
C,109.5V (PASS),,,2025-02-19 11:55:14 (PASS),,
Average,109.5V (PASS),,,2025-02-19 11:55:11 (PASS),,
