Main View,Measurement,OCR-Right,Right-OCR,Time Stamp (2025-02-25 09:48:58+00:00),Img Match,H.Text
L-L L-N Min Max RMS Voltage,,,,,,
A,109.6V (PASS),[] (PASS),[] (PASS),2025-02-25 09:49:00 (PASS),,
B,109.2V (PASS),,,2025-02-25 09:49:01 (PASS),,
C,109.5V (PASS),,,2025-02-25 09:49:00 (PASS),,
Average,109.5V (PASS),,,2025-02-25 09:49:01 (PASS),,
