Main View,Measurement,OCR-Right,Right-OCR,Time Stamp (2025-02-25 09:46:38+00:00),Img Match,H.Text
RMS Voltage L-L L-N Min Max,,,,,,
AB,189.6V (PASS),[] (PASS),[] (PASS),2025-02-25 09:46:40 (PASS),,
BC,189.4V (PASS),,,2025-02-25 09:46:41 (PASS),,
CA,189.6V (PASS),,,2025-02-25 09:46:42 (PASS),,
Average,189.7V (PASS),,,2025-02-25 09:46:41 (PASS),,
